redcode,date,ticker,sector,spread3y
49EB20,20040716,IBM,Technology,0.001667271
49EB20,20040719,IBM,Technology,0.001625735
49EB20,20040720,IBM,Technology,0.001612816
49EB20,20040721,IBM,Technology,0.001613164
49EB20,20040722,IBM,Technology,0.001573201
49EB20,20040723,IBM,Technology,0.001600418
49EB20,20040726,IBM,Technology,0.001461961
49EB20,20040727,IBM,Technology,0.001602809
49EB20,20040728,IBM,Technology,0.001268908
49EB20,20040729,IBM,Technology,0.001484519
49EB20,20040730,IBM,Technology,0.001460278
49EB20,20040802,IBM,Technology,0.001586156
49EB20,20040803,IBM,Technology,0.001460252
49EB20,20040804,IBM,Technology,0.001349755
49EB20,20040805,IBM,Technology,0.001586156
49EB20,20040806,IBM,Technology,0.001460713
49EB20,20040809,IBM,Technology,0.001491874
49EB20,20040810,IBM,Technology,0.001471104
49EB20,20040811,IBM,Technology,0.001592451
49EB20,20040812,IBM,Technology,0.001640761
49EB20,20040813,IBM,Technology,0.001466719
49EB20,20040816,IBM,Technology,0.001591845
49EB20,20040817,IBM,Technology,0.00164625
49EB20,20040818,IBM,Technology,0.00149
49EB20,20040819,IBM,Technology,0.001609
49EB20,20040820,IBM,Technology,0.0014625
49EB20,20040823,IBM,Technology,0.001508333
49EB20,20040824,IBM,Technology,0.00156
49EB20,20040825,IBM,Technology,0.0016325
49EB20,20040826,IBM,Technology,0.00141
49EB20,20040827,IBM,Technology,0.001368333
49EB20,20040830,IBM,Technology,0.001410556
49EB20,20040831,IBM,Technology,0.0014
49EB20,20040901,IBM,Technology,0.001385429
49EB20,20040902,IBM,Technology,0.001385429
49EB20,20040903,IBM,Technology,0.001380857
49EB20,20040906,IBM,Technology,0.0013672
49EB20,20040907,IBM,Technology,0.0013925
49EB20,20040908,IBM,Technology,0.0013775
49EB20,20040909,IBM,Technology,0.0013775
49EB20,20040910,IBM,Technology,0.00133
49EB20,20040913,IBM,Technology,0.00127
49EB20,20040914,IBM,Technology,0.00127
49EB20,20040915,IBM,Technology,0.00127
49EB20,20040916,IBM,Technology,0.00127
49EB20,20040917,IBM,Technology,0.0012375
49EB20,20040920,IBM,Technology,0.00125875
49EB20,20040921,IBM,Technology,0.00125875
49EB20,20040922,IBM,Technology,0.00125875
49EB20,20040923,IBM,Technology,0.00133375
49EB20,20040924,IBM,Technology,0.00133375
49EB20,20040927,IBM,Technology,0.00133916
49EB20,20040928,IBM,Technology,0.001423771
49EB20,20040929,IBM,Technology,0.001374914
49EB20,20040930,IBM,Technology,0.001387953
49EB20,20041001,IBM,Technology,0.001606667
49EB20,20041004,IBM,Technology,0.001251002
49EB20,20041005,IBM,Technology,0.001243275
49EB20,20041006,IBM,Technology,0.001238528
49EB20,20041007,IBM,Technology,0.001237303
49EB20,20041008,IBM,Technology,0.00129
49EB20,20041011,IBM,Technology,0.0012325
49EB20,20041012,IBM,Technology,0.001218979
49EB20,20041013,IBM,Technology,0.001219857
49EB20,20041014,IBM,Technology,0.001188511
49EB20,20041015,IBM,Technology,0.001210689
49EB20,20041018,IBM,Technology,0.001201802
49EB20,20041019,IBM,Technology,0.001201165
49EB20,20041020,IBM,Technology,0.001195839
49EB20,20041021,IBM,Technology,0.001193691
49EB20,20041022,IBM,Technology,0.001187277
49EB20,20041025,IBM,Technology,0.001361013
49EB20,20041026,IBM,Technology,0.001088763
49EB20,20041027,IBM,Technology,0.001032
49EB20,20041028,IBM,Technology,0.001122482
49EB20,20041029,IBM,Technology,0.001036683
49EB20,20041101,IBM,Technology,0.000974637
49EB20,20041102,IBM,Technology,0.00095
49EB20,20041103,IBM,Technology,0.001003296
49EB20,20041104,IBM,Technology,0.001079376
49EB20,20041105,IBM,Technology,0.00107261
49EB20,20041108,IBM,Technology,0.000967091
49EB20,20041109,IBM,Technology,0.000936297
49EB20,20041110,IBM,Technology,0.000936297
49EB20,20041111,IBM,Technology,0.000975
49EB20,20041112,IBM,Technology,0.000975
49EB20,20041115,IBM,Technology,0.001215
49EB20,20041116,IBM,Technology,0.001215
49EB20,20041117,IBM,Technology,0.001215
49EB20,20041118,IBM,Technology,0.000927923
49EB20,20041119,IBM,Technology,0.000924101
49EB20,20041122,IBM,Technology,0.00091
49EB20,20041123,IBM,Technology,0.000999643
49EB20,20041124,IBM,Technology,0.00084
49EB20,20041125,IBM,Technology,0.00084
49EB20,20041126,IBM,Technology,0.000875
49EB20,20041129,IBM,Technology,0.000856667
49EB20,20041130,IBM,Technology,0.000858333
49EB20,20041201,IBM,Technology,0.00098
49EB20,20041202,IBM,Technology,0.0008675
49EB20,20041203,IBM,Technology,0.000857104
49EB20,20041206,IBM,Technology,0.000905
49EB20,20041207,IBM,Technology,0.000584932
49EB20,20041208,IBM,Technology,0.000725
49EB20,20041209,IBM,Technology,0.000850966
49EB20,20041210,IBM,Technology,0.000860957
49EB20,20041213,IBM,Technology,0.000574228
49EB20,20041214,IBM,Technology,0.000572919
49EB20,20041215,IBM,Technology,0.000588815
49EB20,20041216,IBM,Technology,0.000757334
49EB20,20041217,IBM,Technology,0.00059398
49EB20,20041220,IBM,Technology,0.000595132
49EB20,20041221,IBM,Technology,0.000594416
49EB20,20041222,IBM,Technology,0.000595498
49EB20,20041223,IBM,Technology,0.000595498
49EB20,20041224,IBM,Technology,0.000595158
49EB20,20041227,IBM,Technology,0.000584849
49EB20,20041228,IBM,Technology,0.000964545
49EB20,20041229,IBM,Technology,0.00094666
49EB20,20041230,IBM,Technology,0.000957162
49EB20,20041231,IBM,Technology,0.000919278
49EB20,20050103,IBM,Technology,0.000829066
49EB20,20050104,IBM,Technology,0.000698642
49EB20,20050105,IBM,Technology,0.0006704
49EB20,20050106,IBM,Technology,0.000720586
49EB20,20050107,IBM,Technology,0.0010525
49EB20,20050110,IBM,Technology,0.000924146
49EB20,20050111,IBM,Technology,0.000922231
49EB20,20050112,IBM,Technology,0.000923686
49EB20,20050113,IBM,Technology,0.000913187
49EB20,20050114,IBM,Technology,0.000913378
49EB20,20050117,IBM,Technology,0.000875434
49EB20,20050118,IBM,Technology,0.000879299
49EB20,20050119,IBM,Technology,0.001007885
49EB20,20050120,IBM,Technology,0.000846667
49EB20,20050121,IBM,Technology,0.000929691
49EB20,20050124,IBM,Technology,0.000933015
49EB20,20050125,IBM,Technology,0.000841215
49EB20,20050126,IBM,Technology,0.000874365
49EB20,20050127,IBM,Technology,0.000861206
49EB20,20050128,IBM,Technology,0.00083577
49EB20,20050131,IBM,Technology,0.000849464
49EB20,20050201,IBM,Technology,0.000902945
49EB20,20050202,IBM,Technology,0.000889427
49EB20,20050203,IBM,Technology,0.000856232
49EB20,20050204,IBM,Technology,0.001006783
49EB20,20050207,IBM,Technology,0.000989506
49EB20,20050208,IBM,Technology,0.001008265
49EB20,20050209,IBM,Technology,0.000990599
49EB20,20050210,IBM,Technology,0.000978241
49EB20,20050211,IBM,Technology,0.000901584
49EB20,20050214,IBM,Technology,0.000923529
49EB20,20050215,IBM,Technology,0.000924352
49EB20,20050216,IBM,Technology,0.000915093
49EB20,20050217,IBM,Technology,0.000916393
49EB20,20050218,IBM,Technology,0.000889518
49EB20,20050221,IBM,Technology,0.000887421
49EB20,20050222,IBM,Technology,0.000887421
49EB20,20050223,IBM,Technology,0.000888464
49EB20,20050224,IBM,Technology,0.000914031
49EB20,20050225,IBM,Technology,0.00091236
49EB20,20050228,IBM,Technology,0.000898121
49EB20,20050301,IBM,Technology,0.000895
49EB20,20050302,IBM,Technology,0.000941067
49EB20,20050303,IBM,Technology,0.000944957
49EB20,20050304,IBM,Technology,0.000918078
49EB20,20050307,IBM,Technology,0.000871875
49EB20,20050308,IBM,Technology,0.000831951
49EB20,20050309,IBM,Technology,0.000832739
49EB20,20050310,IBM,Technology,0.000825097
49EB20,20050311,IBM,Technology,0.000836112
49EB20,20050314,IBM,Technology,0.000843889
49EB20,20050315,IBM,Technology,0.000844604
49EB20,20050316,IBM,Technology,0.000886028
49EB20,20050317,IBM,Technology,0.000898416
49EB20,20050318,IBM,Technology,0.000899317
49EB20,20050321,IBM,Technology,0.000893391
49EB20,20050322,IBM,Technology,0.000923607
49EB20,20050323,IBM,Technology,0.000916174
49EB20,20050324,IBM,Technology,0.000927584
49EB20,20050325,IBM,Technology,0.000927584
49EB20,20050328,IBM,Technology,0.000956158
49EB20,20050329,IBM,Technology,0.000949631
49EB20,20050330,IBM,Technology,0.000954034
49EB20,20050331,IBM,Technology,0.000964532
49EB20,20050401,IBM,Technology,0.000994395
49EB20,20050404,IBM,Technology,0.001010117
49EB20,20050405,IBM,Technology,0.001022394
49EB20,20050406,IBM,Technology,0.001021254
49EB20,20050407,IBM,Technology,0.000931445
49EB20,20050408,IBM,Technology,0.000998067
49EB20,20050411,IBM,Technology,0.001003179
49EB20,20050412,IBM,Technology,0.00099572
49EB20,20050413,IBM,Technology,0.000994935
49EB20,20050414,IBM,Technology,0.000946628
49EB20,20050415,IBM,Technology,0.001503507
49EB20,20050418,IBM,Technology,0.001694596
49EB20,20050419,IBM,Technology,0.001551719
49EB20,20050420,IBM,Technology,0.001643454
49EB20,20050421,IBM,Technology,0.001545327
49EB20,20050422,IBM,Technology,0.001373771
49EB20,20050425,IBM,Technology,0.001374411
49EB20,20050426,IBM,Technology,0.00150066
49EB20,20050427,IBM,Technology,0.001425825
49EB20,20050428,IBM,Technology,0.001500734
49EB20,20050429,IBM,Technology,0.001500734
49EB20,20050502,IBM,Technology,0.001525205
49EB20,20050503,IBM,Technology,0.001533342
49EB20,20050504,IBM,Technology,0.001563535
49EB20,20050505,IBM,Technology,0.001555009
49EB20,20050506,IBM,Technology,0.001608493
49EB20,20050509,IBM,Technology,0.001584906
49EB20,20050510,IBM,Technology,0.00148022
49EB20,20050511,IBM,Technology,0.001487796
49EB20,20050512,IBM,Technology,0.001662235
49EB20,20050513,IBM,Technology,0.00148097
49EB20,20050516,IBM,Technology,0.00147063
49EB20,20050517,IBM,Technology,0.001684991
49EB20,20050518,IBM,Technology,0.001517416
49EB20,20050519,IBM,Technology,0.001508413
49EB20,20050520,IBM,Technology,0.001515678
49EB20,20050523,IBM,Technology,0.001492886
49EB20,20050524,IBM,Technology,0.001501841
49EB20,20050525,IBM,Technology,0.00148781
49EB20,20050526,IBM,Technology,0.001513075
49EB20,20050527,IBM,Technology,0.001471171
49EB20,20050530,IBM,Technology,0.001454804
49EB20,20050531,IBM,Technology,0.001462814
49EB20,20050601,IBM,Technology,0.001447346
49EB20,20050602,IBM,Technology,0.001343197
49EB20,20050603,IBM,Technology,0.001342809
49EB20,20050606,IBM,Technology,0.001420552
49EB20,20050607,IBM,Technology,0.001376484
49EB20,20050608,IBM,Technology,0.001367191
49EB20,20050609,IBM,Technology,0.001444042
49EB20,20050610,IBM,Technology,0.001452247
49EB20,20050613,IBM,Technology,0.001478726
49EB20,20050614,IBM,Technology,0.001543063
49EB20,20050615,IBM,Technology,0.001541879
49EB20,20050616,IBM,Technology,0.001430857
49EB20,20050617,IBM,Technology,0.001384046
49EB20,20050620,IBM,Technology,0.001402971
49EB20,20050621,IBM,Technology,0.001444521
49EB20,20050622,IBM,Technology,0.001400886
49EB20,20050623,IBM,Technology,0.001390589
49EB20,20050624,IBM,Technology,0.001390812
49EB20,20050627,IBM,Technology,0.001377158
49EB20,20050628,IBM,Technology,0.001365462
49EB20,20050629,IBM,Technology,0.001382309
49EB20,20050630,IBM,Technology,0.001382527
49EB20,20050701,IBM,Technology,0.00138525
49EB20,20050704,IBM,Technology,0.001385407
49EB20,20050705,IBM,Technology,0.00137482
49EB20,20050706,IBM,Technology,0.001360253
49EB20,20050707,IBM,Technology,0.001359022
49EB20,20050708,IBM,Technology,0.001344635
49EB20,20050711,IBM,Technology,0.001334288
49EB20,20050712,IBM,Technology,0.001363978
49EB20,20050713,IBM,Technology,0.001343719
49EB20,20050714,IBM,Technology,0.001335684
49EB20,20050715,IBM,Technology,0.001339467
49EB20,20050718,IBM,Technology,0.001344672
49EB20,20050719,IBM,Technology,0.001333166
49EB20,20050720,IBM,Technology,0.001316395
49EB20,20050721,IBM,Technology,0.001291193
49EB20,20050722,IBM,Technology,0.001294945
49EB20,20050725,IBM,Technology,0.001298922
49EB20,20050726,IBM,Technology,0.001297542
49EB20,20050727,IBM,Technology,0.001291869
49EB20,20050728,IBM,Technology,0.00121933
49EB20,20050729,IBM,Technology,0.001180785
49EB20,20050801,IBM,Technology,0.001182527
49EB20,20050802,IBM,Technology,0.001179938
49EB20,20050803,IBM,Technology,0.001156847
49EB20,20050804,IBM,Technology,0.001158235
49EB20,20050805,IBM,Technology,0.001160975
49EB20,20050808,IBM,Technology,0.001198823
49EB20,20050809,IBM,Technology,0.001195374
49EB20,20050810,IBM,Technology,0.001199332
49EB20,20050811,IBM,Technology,0.001187992
49EB20,20050812,IBM,Technology,0.00118727
49EB20,20050815,IBM,Technology,0.001189802
49EB20,20050816,IBM,Technology,0.001186035
49EB20,20050817,IBM,Technology,0.001172261
49EB20,20050818,IBM,Technology,0.001173916
49EB20,20050819,IBM,Technology,0.001168165
49EB20,20050822,IBM,Technology,0.001193557
49EB20,20050823,IBM,Technology,0.001212226
49EB20,20050824,IBM,Technology,0.001212147
49EB20,20050825,IBM,Technology,0.001193522
49EB20,20050826,IBM,Technology,0.001211646
49EB20,20050829,IBM,Technology,0.001145205
49EB20,20050830,IBM,Technology,0.001198543
49EB20,20050831,IBM,Technology,0.001152465
49EB20,20050901,IBM,Technology,0.001154079
49EB20,20050902,IBM,Technology,0.001141227
49EB20,20050905,IBM,Technology,0.001108923
49EB20,20050906,IBM,Technology,0.001108813
49EB20,20050907,IBM,Technology,0.001095242
49EB20,20050908,IBM,Technology,0.001087675
49EB20,20050909,IBM,Technology,0.001102209
49EB20,20050912,IBM,Technology,0.001079802
49EB20,20050913,IBM,Technology,0.001073484
49EB20,20050914,IBM,Technology,0.001077113
49EB20,20050915,IBM,Technology,0.001070772
49EB20,20050916,IBM,Technology,0.001053447
49EB20,20050919,IBM,Technology,0.000997854
49EB20,20050920,IBM,Technology,0.001023725
49EB20,20050921,IBM,Technology,0.001018638
49EB20,20050922,IBM,Technology,0.001026512
49EB20,20050923,IBM,Technology,0.001014263
49EB20,20050926,IBM,Technology,0.000975283
49EB20,20050927,IBM,Technology,0.000937696
49EB20,20050928,IBM,Technology,0.000937404
49EB20,20050929,IBM,Technology,0.000952092
49EB20,20050930,IBM,Technology,0.00095137
49EB20,20051003,IBM,Technology,0.000951042
49EB20,20051004,IBM,Technology,0.000953122
49EB20,20051005,IBM,Technology,0.000954264
49EB20,20051006,IBM,Technology,0.00095485
49EB20,20051007,IBM,Technology,0.000992899
49EB20,20051010,IBM,Technology,0.000985568
49EB20,20051011,IBM,Technology,0.000985219
49EB20,20051012,IBM,Technology,0.000984145
49EB20,20051013,IBM,Technology,0.000987712
49EB20,20051014,IBM,Technology,0.000980141
49EB20,20051017,IBM,Technology,0.001017301
49EB20,20051018,IBM,Technology,0.001020036
49EB20,20051019,IBM,Technology,0.001024217
49EB20,20051020,IBM,Technology,0.001027789
49EB20,20051021,IBM,Technology,0.001016243
49EB20,20051024,IBM,Technology,0.001008749
49EB20,20051025,IBM,Technology,0.000987286
49EB20,20051026,IBM,Technology,0.000895972
49EB20,20051027,IBM,Technology,0.000918199
49EB20,20051028,IBM,Technology,0.000883531
49EB20,20051031,IBM,Technology,0.000912251
49EB20,20051101,IBM,Technology,0.000917622
49EB20,20051102,IBM,Technology,0.000908691
49EB20,20051103,IBM,Technology,0.000885906
49EB20,20051104,IBM,Technology,0.000881598
49EB20,20051107,IBM,Technology,0.000890224
49EB20,20051108,IBM,Technology,0.00089171
49EB20,20051109,IBM,Technology,0.00089251
49EB20,20051110,IBM,Technology,0.00089018
49EB20,20051111,IBM,Technology,0.000889614
49EB20,20051114,IBM,Technology,0.000927346
49EB20,20051115,IBM,Technology,0.000934357
49EB20,20051116,IBM,Technology,0.000938724
49EB20,20051117,IBM,Technology,0.000937808
49EB20,20051118,IBM,Technology,0.00096574
49EB20,20051121,IBM,Technology,0.000963384
49EB20,20051122,IBM,Technology,0.001050456
49EB20,20051123,IBM,Technology,0.001058236
49EB20,20051124,IBM,Technology,0.001045671
49EB20,20051125,IBM,Technology,0.001037046
49EB20,20051128,IBM,Technology,0.001048358
49EB20,20051129,IBM,Technology,0.001040473
49EB20,20051130,IBM,Technology,0.001026064
49EB20,20051201,IBM,Technology,0.00102603
49EB20,20051202,IBM,Technology,0.001021943
49EB20,20051205,IBM,Technology,0.001021969
49EB20,20051206,IBM,Technology,0.001017795
49EB20,20051207,IBM,Technology,0.001017414
49EB20,20051208,IBM,Technology,0.001019811
49EB20,20051209,IBM,Technology,0.001023502
49EB20,20051212,IBM,Technology,0.000973449
49EB20,20051213,IBM,Technology,0.001021847
49EB20,20051214,IBM,Technology,0.001035296
49EB20,20051215,IBM,Technology,0.000988221
49EB20,20051216,IBM,Technology,0.000984831
49EB20,20051219,IBM,Technology,0.000960801
49EB20,20051220,IBM,Technology,0.0009857
49EB20,20051221,IBM,Technology,0.000984073
49EB20,20051222,IBM,Technology,0.001004745
49EB20,20051223,IBM,Technology,0.001042866
49EB20,20051226,IBM,Technology,0.001070723
49EB20,20051227,IBM,Technology,0.001028045
49EB20,20051228,IBM,Technology,0.001020118
49EB20,20051229,IBM,Technology,0.001012417
49EB20,20051230,IBM,Technology,0.000962413
49EB20,20060102,IBM,Technology,0.000943267
49EB20,20060103,IBM,Technology,0.000956179
49EB20,20060104,IBM,Technology,0.000966471
49EB20,20060105,IBM,Technology,0.000956778
49EB20,20060106,IBM,Technology,0.00095712
49EB20,20060109,IBM,Technology,0.000938177
49EB20,20060110,IBM,Technology,0.000936191
49EB20,20060111,IBM,Technology,0.000929931
49EB20,20060112,IBM,Technology,0.000929631
49EB20,20060113,IBM,Technology,0.000935815
49EB20,20060116,IBM,Technology,0.000918372
49EB20,20060117,IBM,Technology,0.000930079
49EB20,20060118,IBM,Technology,0.000968808
49EB20,20060119,IBM,Technology,0.000930631
49EB20,20060120,IBM,Technology,0.000944243
49EB20,20060123,IBM,Technology,0.000934987
49EB20,20060124,IBM,Technology,0.000926324
49EB20,20060125,IBM,Technology,0.000925969
49EB20,20060126,IBM,Technology,0.000912372
49EB20,20060127,IBM,Technology,0.000910351
49EB20,20060130,IBM,Technology,0.000920697
49EB20,20060131,IBM,Technology,0.000912841
49EB20,20060201,IBM,Technology,0.000886268
49EB20,20060202,IBM,Technology,0.000902002
49EB20,20060203,IBM,Technology,0.000914171
49EB20,20060206,IBM,Technology,0.000906305
49EB20,20060207,IBM,Technology,0.000910007
49EB20,20060208,IBM,Technology,0.000929818
49EB20,20060209,IBM,Technology,0.00091703
49EB20,20060210,IBM,Technology,0.00092318
49EB20,20060213,IBM,Technology,0.000898901
49EB20,20060214,IBM,Technology,0.000907999
49EB20,20060215,IBM,Technology,0.000891226
49EB20,20060216,IBM,Technology,0.00088162
49EB20,20060217,IBM,Technology,0.000878087
49EB20,20060220,IBM,Technology,0.000885854
49EB20,20060221,IBM,Technology,0.000892111
49EB20,20060222,IBM,Technology,0.000888681
49EB20,20060223,IBM,Technology,0.000858654
49EB20,20060224,IBM,Technology,0.000857026
49EB20,20060227,IBM,Technology,0.000852121
49EB20,20060228,IBM,Technology,0.000849054
49EB20,20060301,IBM,Technology,0.000854277
49EB20,20060302,IBM,Technology,0.000853986
49EB20,20060303,IBM,Technology,0.000849047
49EB20,20060306,IBM,Technology,0.000873914
49EB20,20060307,IBM,Technology,0.000859434
49EB20,20060308,IBM,Technology,0.000861704
49EB20,20060309,IBM,Technology,0.000831673
49EB20,20060310,IBM,Technology,0.000847912
49EB20,20060313,IBM,Technology,0.000872432
49EB20,20060314,IBM,Technology,0.000802307
49EB20,20060315,IBM,Technology,0.000806739
49EB20,20060316,IBM,Technology,0.000800614
49EB20,20060317,IBM,Technology,0.000782458
49EB20,20060320,IBM,Technology,0.00086219
49EB20,20060321,IBM,Technology,0.000868939
49EB20,20060322,IBM,Technology,0.000882438
49EB20,20060323,IBM,Technology,0.000843407
49EB20,20060324,IBM,Technology,0.000842515
49EB20,20060327,IBM,Technology,0.000799719
49EB20,20060328,IBM,Technology,0.000817055
49EB20,20060329,IBM,Technology,0.000839168
49EB20,20060330,IBM,Technology,0.000840618
49EB20,20060331,IBM,Technology,0.000846737
49EB20,20060403,IBM,Technology,0.000842587
49EB20,20060404,IBM,Technology,0.000836231
49EB20,20060405,IBM,Technology,0.000778372
49EB20,20060406,IBM,Technology,0.000749678
49EB20,20060407,IBM,Technology,0.000751071
49EB20,20060410,IBM,Technology,0.000746589
49EB20,20060411,IBM,Technology,0.000730856
49EB20,20060412,IBM,Technology,0.000716042
49EB20,20060413,IBM,Technology,0.000732792
49EB20,20060414,IBM,Technology,0.000726342
49EB20,20060417,IBM,Technology,0.000743449
49EB20,20060418,IBM,Technology,0.000709524
49EB20,20060419,IBM,Technology,0.000707625
49EB20,20060420,IBM,Technology,0.000664046
49EB20,20060421,IBM,Technology,0.000717127
49EB20,20060424,IBM,Technology,0.000728719
49EB20,20060425,IBM,Technology,0.000704471
49EB20,20060426,IBM,Technology,0.000698955
49EB20,20060427,IBM,Technology,0.0006462
49EB20,20060428,IBM,Technology,0.000646667
49EB20,20060501,IBM,Technology,0.000691008
49EB20,20060502,IBM,Technology,0.000701989
